1.49968021933;[0];1;1;0.696706709347;0.7173560909;0.0
1.0;[0, 1];2;2;0.1699671429;0.985449729988;0.0
1.06896559282;[0, 3];3;3;0.696706709347;0.7173560909;0.4
1.0;[1, 3];2;4;1.0;0.0;0.0
1.0;[0, 1, 3];3;6;1.0;0.0;0.0
1.3531157558;[1, 2];1;2;0.696706709347;0.7173560909;1.2
1.0;[0, 1, 2];1;4;1.0;0.0;0.0
1.16648904956;[0, 2, 3];3;3;0.696706709347;0.7173560909;0.8
1.16632927074;[1, 2, 3];2;3;0.696706709347;0.7173560909;1.6
1.0;[0, 1, 2, 3];2;4;0.540302305868;0.841470984808;0.5
1.49968021933;[0];2;1;0.696706709347;0.7173560909;0.0
1.3523249149;[0, 1];3;2;0.696706709347;0.7173560909;2.7
1.0;[1, 3];3;3;1.0;0.0;0.0
1.0;[0, 2];1;4;1.0;0.0;0.0
1.0;[0, 1, 2];2;6;1.0;0.0;0.0
1.0;[1, 2, 3];3;5;1.0;0.0;0.0
1.0;[0];1;2;0.1699671429;0.985449729988;0.0
1.3523249149;[0, 3];1;2;0.696706709347;0.7173560909;2.7
1.0;[1, 3];1;3;1.0;0.0;0.0
1.0;[0, 1, 3];2;4;1.0;0.0;0.0
1.1665423158;[0, 2];2;3;0.696706709347;0.7173560909;0.0
1.0;[1, 2];2;4;1.0;0.0;0.0
1.0;[0, 1, 2];3;6;1.0;0.0;0.0
1.0;[0, 2, 3];3;6;1.0;0.0;0.0
1.0;[1, 2, 3];3;6;1.0;0.0;0.0
1.0;[0, 1, 2, 3];3;7;1.0;0.0;0.0
1.49968021933;[0];3;1;0.696706709347;0.7173560909;0.0
1.0;[0, 1];1;4;1.0;0.0;0.0
1.0;[1, 3];1;2;0.621609968271;0.783326909627;1.8
1.16632927074;[0, 1, 3];2;3;0.696706709347;0.7173560909;1.6
1.49968021933;[0, 2];2;2;0.696706709347;0.7173560909;0.0
1.35276275228;[1, 2];3;2;0.696706709347;0.7173560909;2.0
1.0;[0, 1, 2];2;4;0.1699671429;0.985449729988;0.0
1.0;[0, 2, 3];2;4;0.1699671429;0.985449729988;0.0
1.0;[1, 2, 3];2;4;1.0;0.0;0.0
1.0;[0, 1, 2, 3];3;4;0.540302305868;0.841470984808;0.2
1.0;[0, 1, 2, 3];2;8;1.0;0.0;0.0
1.0;[0];2;2;0.1699671429;0.985449729988;0.0
1.0;[0, 3];2;2;0.82533561491;0.564642473395;0.4
1.16625824057;[1, 3];2;3;0.696706709347;0.7173560909;1.6
1.0;[0, 1, 3];3;4;0.1699671429;0.985449729988;0.0
1.0;[0, 2];3;3;1.0;0.0;0.0
1.0;[1, 2];3;4;1.0;0.0;0.0
1.0;[0, 2, 3];1;4;1.0;0.0;0.0
1.0;[1, 2, 3];1;4;1.0;0.0;0.0
1.0;[0, 1, 2, 3];3;6;1.0;0.0;0.0
1.0;[0];3;2;0.1699671429;0.985449729988;0.0
1.0;[0, 1];3;4;1.0;0.0;0.0
1.0;[1, 3];3;2;0.540302305868;0.841470984808;0.2
1.1665423158;[0, 1, 3];3;3;0.696706709347;0.7173560909;0.0
1.0;[0, 2];1;3;1.0;0.0;0.0
1.0;[1, 2];2;3;1.0;0.0;0.0
1.0;[0, 1, 2];2;5;1.0;0.0;0.0
1.0;[0, 2, 3];2;5;1.0;0.0;0.0
1.0;[1, 2, 3];2;5;1.0;0.0;0.0
1.0;[0, 1, 2, 3];2;6;1.0;0.0;0.0
1.49957367123;[1];1;1;0.696706709347;0.7173560909;0.8
1.06832080215;[0, 3];1;3;0.696706709347;0.7173560909;2.7
1.0;[0, 1, 3];1;5;1.0;0.0;0.0
1.0;[1, 2];1;4;1.0;0.0;0.0
1.0;[0, 1, 2];1;6;1.0;0.0;0.0
1.0;[0, 2, 3];1;6;1.0;0.0;0.0
1.0;[1, 2, 3];1;6;1.0;0.0;0.0
1.0;[0, 1, 2, 3];1;7;1.0;0.0;0.0
1.49925404966;[1];2;1;0.696706709347;0.7173560909;1.6
1.06832080215;[0, 1];3;3;0.696706709347;0.7173560909;2.7
1.0;[0, 3];3;4;1.0;0.0;0.0
1.0;[0, 1, 3];3;5;1.0;0.0;0.0
1.16648904956;[0, 1, 2];1;3;0.696706709347;0.7173560909;0.8
