1.49968021933;[0];1;1;0.696706709347;0.7173560909;0.0
1.0;[0, 1];3;3;1.0;0.0;0.0
1.15439230036;[1, 4];4;2;0.696706709347;0.7173560909;0.0
1.2694826621;[0, 1, 4];4;3;0.696706709347;0.7173560909;0.0
1.0;[0, 1, 4];2;6;1.0;0.0;0.0
1.10270113339;[0, 3];3;3;0.696706709347;0.7173560909;2.8
1.0;[1, 3];1;3;1.0;0.0;0.0
1.0;[0, 1, 3];1;4;1.0;0.0;0.0
1.26942096415;[0, 3, 4];1;3;0.696706709347;0.7173560909;2.5
1.0;[0, 3, 4];3;5;1.0;0.0;0.0
1.07669913569;[1, 3, 4];2;4;0.696706709347;0.7173560909;1.3
1.0;[1, 3, 4];2;6;1.0;0.0;0.0
1.0;[0, 1, 3, 4];4;5;1.0;0.0;0.0
1.0;[0, 1, 3, 4];2;8;1.0;0.0;0.0
1.0;[0, 2];1;4;1.0;0.0;0.0
1.0;[1, 2];3;3;1.0;0.0;0.0
1.07698222679;[0, 1, 2];1;4;0.696706709347;0.7173560909;0.6
1.1027968898;[0, 2, 4];1;3;0.696706709347;0.7173560909;2.8
1.0;[0, 2, 4];2;6;1.0;0.0;0.0
1.0;[1, 2, 4];3;5;1.0;0.0;0.0
1.0;[0, 1, 2, 4];3;5;1.0;0.0;0.0
1.0;[0, 1, 2, 4];2;8;1.0;0.0;0.0
1.0;[0, 2, 3];1;5;1.0;0.0;0.0
1.10292520288;[1, 2, 3];3;3;0.696706709347;0.7173560909;2.2
1.0;[1, 2, 3];2;6;1.0;0.0;0.0
1.0;[0, 1, 2, 3];3;6;1.0;0.0;0.0
1.1247536805;[0, 2, 3, 4];2;4;0.696706709347;0.7173560909;2.8
1.0;[0, 2, 3, 4];1;7;1.0;0.0;0.0
1.0;[1, 2, 3, 4];1;5;1.0;0.0;0.0
1.0;[1, 2, 3, 4];4;7;1.0;0.0;0.0
1.0;[0, 1, 2, 3, 4];4;6;1.0;0.0;0.0
1.0;[0, 1, 2, 3, 4];2;9;1.0;0.0;0.0
1.49968021933;[0];2;1;0.696706709347;0.7173560909;0.0
1.0;[1];3;2;1.0;0.0;0.0
1.0;[0, 1];4;4;1.0;0.0;0.0
1.0;[0, 4];1;4;1.0;0.0;0.0
1.0;[1, 4];2;4;1.0;0.0;0.0
1.07719278498;[0, 1, 4];4;4;0.696706709347;0.7173560909;0.0
1.40390432854;[0, 3];3;2;0.696706709347;0.7173560909;2.8
1.15394883867;[1, 3];1;2;0.696706709347;0.7173560909;1.3
1.0;[1, 3];3;4;1.0;0.0;0.0
1.0;[0, 1, 3];2;5;1.0;0.0;0.0
1.077146518;[0, 3, 4];1;4;0.696706709347;0.7173560909;2.5
1.10292520288;[1, 3, 4];1;3;0.696706709347;0.7173560909;2.2
1.0;[1, 3, 4];3;5;1.0;0.0;0.0
1.0;[0, 1, 3, 4];1;5;1.0;0.0;0.0
1.0;[0, 1, 3, 4];1;8;1.0;0.0;0.0
1.10270113339;[0, 2];2;3;0.696706709347;0.7173560909;2.8
1.404240338;[1, 2];4;2;0.696706709347;0.7173560909;2.2
1.10289111568;[0, 1, 2];3;3;0.696706709347;0.7173560909;0.3
1.0;[0, 1, 2];2;6;1.0;0.0;0.0
