1	0.33333333333333337	0.250163564435
2	0.33333333333333337	0.25583080228
3	0.3570502039437501	0.30950779155499997
4	0.3999999999999999	0.37513963117500004
5	0.4002364978708334	0.38035298769500003
6	0.4139019281542857	0.39961138802999996
7	0.4375	0.428626692835
8	0.4444444444444444	0.43755110238499995
9	0.4397389286190001	0.43308476901500004
10	0.4455910196145455	0.440187959685
11	0.45833333333333337	0.45458364538999996
12	0.45602075718923074	0.452388147525
13	0.4642857142857143	0.46244808894
14	0.48275862068965514	0.482185974495
15	0.5	0.5
